pickup_datetime,dropoff_datetime,trip_duration,trip_distance,total_amount,max_precipitation,avg_temperature
2016-06-23 15:32:32,2016-06-23 16:46:15,4423.0,17.5,69.99,0.0,22.316666666666666
2016-05-09 09:17:43,2016-05-09 10:05:56,2893.0,17.4,65.64,0.0,18.05
2016-05-10 19:30:34,2016-05-10 20:08:16,2262.0,16.74,62.84,0.0,14.716666666666667
2016-05-26 06:31:47,2016-05-26 07:09:57,2290.0,17.24,70.01,0.0,18.316666666666666
2016-05-24 17:34:33,2016-05-24 18:42:51,4098.0,0.0,75.39,0.0,17.7
2016-06-06 08:42:36,2016-06-06 09:24:35,2519.0,0.0,58.34,0.0,23.216666666666665
2016-05-30 15:17:08,2016-05-30 16:05:46,2918.0,20.39,58.34,0.0,8.475
2016-06-05 17:20:05,2016-06-05 18:08:38,2913.0,17.1,69.99,12.25,15.154545454545454
2016-05-12 16:55:23,2016-05-12 18:51:03,6940.0,22.75,123.94,0.0,17.27777777777778
2016-06-08 05:57:55,2016-06-08 06:32:49,2094.0,17.58,60.8,0.0,16.583333333333332
2016-06-03 12:35:59,2016-06-03 13:06:40,1841.0,16.27,58.34,0.0,13.885714285714286
2016-06-19 04:01:15,2016-06-19 04:33:53,1958.0,17.54,63.36,0.0,12.766666666666667
2016-05-21 12:24:24,2016-05-21 13:06:24,2520.0,17.18,52.8,0.0,17.883333333333333
2016-05-25 13:32:48,2016-05-25 14:17:49,2701.0,17.26,58.34,0.0,15.2
2016-06-12 19:26:42,2016-06-12 20:03:57,2235.0,17.8,65.0,0.0,17.033333333333335
2016-05-07 18:06:57,2016-05-07 18:52:49,2752.0,20.12,52.8,0.0,10.0
2016-05-21 08:28:10,2016-05-21 09:01:36,2006.0,17.57,58.34,0.0,11.033333333333333
2016-05-30 18:47:38,2016-05-30 19:22:06,2068.0,17.5,69.99,0.0,10.722222222222221
2016-06-22 13:01:53,2016-06-22 13:43:33,2500.0,16.57,63.88,0.0,30.0
2016-06-17 11:18:31,2016-06-17 12:11:42,3191.0,18.2,63.35,0.0,23.033333333333335
2016-06-26 17:25:49,2016-06-26 18:22:41,3412.0,19.03,72.92,0.0,16.75
2016-06-20 16:02:35,2016-06-20 17:15:27,4372.0,17.1,65.84,0.0,25.016666666666666
2016-05-31 17:50:16,2016-05-31 19:07:42,4646.0,17.99,62.84,0.0,24.08888888888889
2016-06-14 14:15:45,2016-06-14 15:57:05,6080.0,16.98,58.34,0.0,21.95
2016-05-20 15:12:57,2016-05-20 16:46:30,5613.0,17.1,70.46,0.0,23.15
2016-05-09 14:28:10,2016-05-09 15:37:09,4139.0,22.5,58.34,0.0,22.133333333333333
2016-06-10 06:50:05,2016-06-10 07:27:45,2260.0,16.49,70.01,0.0,13.185714285714285
2016-06-05 17:18:35,2016-06-05 18:11:00,3145.0,0.0,69.99,12.25,15.154545454545454
2016-05-12 12:11:05,2016-05-12 13:01:05,3000.0,16.88,72.92,0.0,15.1
2016-06-22 14:07:07,2016-06-23 14:03:04,86157.0,16.79,64.17,0.0,22.521333333333335
2016-05-29 16:30:11,2016-05-29 17:04:02,2031.0,16.9,60.34,0.0,19.716666666666665
2016-06-20 11:15:36,2016-06-20 12:01:32,2756.0,17.55,70.01,0.0,25.466666666666665
2016-06-08 19:45:49,2016-06-08 20:31:36,2747.0,17.58,62.84,0.0,17.416666666666668
2016-05-18 04:18:35,2016-05-18 04:42:07,1412.0,16.92,58.34,0.0,12.5
2016-05-12 08:04:02,2016-05-12 09:04:25,3623.0,17.7,69.99,0.0,15.916666666666666
2016-05-02 08:09:05,2016-05-02 09:04:17,3312.0,17.4,58.34,0.0,6.8090909090909095
2016-06-19 17:26:29,2016-06-19 18:36:46,4217.0,19.42,52.8,0.0,23.25
2016-05-10 12:44:07,2016-05-10 13:19:39,2132.0,17.07,72.92,0.0,16.4
2016-06-24 16:13:42,2016-06-24 17:34:51,4869.0,16.9,78.54,0.0,21.766666666666666
2016-05-20 08:40:40,2016-05-20 09:39:39,3539.0,18.27,52.8,0.0,15.183333333333334
2016-06-23 22:32:12,2016-06-23 23:06:08,2036.0,17.5,58.34,0.0,22.5
2016-06-02 20:42:36,2016-06-02 21:35:15,3159.0,17.7,63.37,0.0,14.122222222222222
2016-05-11 18:02:30,2016-05-11 19:01:38,3548.0,15.99,75.41,0.0,12.6
2016-06-16 10:21:52,2016-06-16 11:04:46,2574.0,18.09,68.34,0.0,21.4
2016-05-21 14:54:16,2016-05-21 15:34:02,2386.0,16.44,70.01,0.0,17.033333333333335
2016-06-08 16:45:46,2016-06-08 18:13:38,5272.0,17.04,69.5,0.29,12.67
2016-05-02 16:25:53,2016-05-02 17:29:15,3802.0,16.21,75.41,0.0,8.022222222222222
2016-06-03 14:51:55,2016-06-03 16:14:10,4935.0,15.6,52.8,0.0,11.533333333333333
2016-06-09 21:48:34,2016-06-09 22:40:54,3140.0,0.0,58.34,0.0,13.414285714285715
2016-06-29 15:00:20,2016-06-29 16:21:05,4845.0,17.39,58.34,0.0,24.45
2016-06-05 07:54:34,2016-06-05 08:23:37,1743.0,18.32,68.34,0.29,10.445454545454545
2016-06-09 14:57:54,2016-06-09 16:10:24,4350.0,15.2,52.8,0.0,19.963636363636365
2016-05-10 14:33:03,2016-05-10 15:20:48,2865.0,17.38,70.01,0.0,10.083333333333334
2016-06-04 14:12:44,2016-06-04 15:05:03,3139.0,17.2,68.34,0.0,26.466666666666665
2016-05-24 10:11:50,2016-05-24 11:08:02,3372.0,16.55,58.34,0.0,13.17142857142857
2016-06-25 17:42:19,2016-06-25 18:35:33,3194.0,17.05,72.92,0.0,21.116666666666667
2016-06-22 18:12:47,2016-06-22 19:44:14,5487.0,21.81,72.84,0.0,23.15
2016-06-12 07:02:42,2016-06-12 07:28:50,1568.0,17.35,52.8,0.0,27.4
2016-05-19 16:49:45,2016-05-19 18:08:20,4715.0,17.5,75.39,0.0,14.866666666666667
2016-06-20 04:04:27,2016-06-20 04:32:03,1656.0,17.95,58.34,0.0,18.333333333333332
2016-06-09 12:34:16,2016-06-09 13:14:04,2388.0,16.34,70.01,0.0,14.82857142857143
2016-05-05 13:32:19,2016-05-05 14:24:55,3156.0,17.7,63.8,0.0,11.5875
2016-05-23 13:11:26,2016-05-23 13:50:28,2342.0,17.3,69.99,0.0,7.766666666666667
2016-05-01 11:20:58,2016-05-01 11:51:19,1821.0,15.1,58.34,1.62,6.257142857142857
2016-05-26 18:32:01,2016-05-26 19:51:58,4797.0,0.0,67.3,0.0,26.083333333333332
2016-06-11 13:32:19,2016-06-11 14:18:36,2777.0,17.16,58.34,0.0,26.2
2016-05-03 13:59:00,2016-05-03 14:43:01,2641.0,16.87,58.34,0.29,7.777777777777778
2016-06-06 14:55:00,2016-06-06 16:04:56,4196.0,15.65,75.84,0.0,28.211111111111112
2016-06-20 15:18:58,2016-06-20 16:24:11,3913.0,0.0,58.34,0.0,25.566666666666666
2016-06-14 03:23:00,2016-06-14 03:53:15,1815.0,17.57,63.36,0.0,16.5
2016-05-13 11:58:33,2016-05-13 12:48:11,2978.0,17.3,73.34,0.0,12.725
2016-05-18 16:38:11,2016-05-18 17:38:53,3642.0,0.0,75.39,0.0,12.075
2016-05-14 09:50:39,2016-05-14 10:31:29,2450.0,17.93,58.34,0.0,12.68
2016-06-01 14:17:44,2016-06-01 15:17:35,3591.0,16.7,69.99,0.0,26.9
2016-05-04 14:57:31,2016-05-04 16:34:08,5797.0,19.02,52.8,1.04,2.4529411764705884
2016-06-19 17:19:45,2016-06-19 18:41:40,4915.0,16.8,58.34,0.0,23.25
2016-05-12 15:39:24,2016-05-12 17:01:11,4907.0,16.9,69.99,0.0,14.375
2016-05-31 12:45:34,2016-05-31 13:25:25,2391.0,20.15,70.01,0.0,22.85
2016-06-22 11:30:30,2016-06-22 12:05:53,2123.0,17.5,63.34,0.0,29.333333333333332
2016-06-21 04:55:36,2016-06-21 05:35:37,2401.0,20.25,58.34,0.0,20.816666666666666
2016-06-02 04:48:50,2016-06-02 05:17:11,1701.0,17.44,63.34,0.0,14.442857142857143
2016-05-14 20:44:15,2016-05-14 21:31:21,2826.0,17.95,63.36,0.0,10.85
2016-05-06 10:44:54,2016-05-06 11:41:35,3401.0,18.8,58.34,27.48,7.525
2016-05-23 04:50:17,2016-05-23 05:18:10,1673.0,0.0,58.34,0.0,13.05
2016-06-14 17:12:41,2016-06-14 18:47:10,5669.0,20.8,72.84,0.0,20.95
2016-05-25 13:28:49,2016-05-25 14:35:23,3994.0,18.25,58.34,0.0,15.2
2016-05-22 12:07:45,2016-05-22 12:44:01,2176.0,17.1,65.34,0.0,12.766666666666667
2016-05-29 05:26:18,2016-05-29 05:49:59,1421.0,17.3,70.01,0.0,21.1
2016-05-28 05:46:20,2016-05-28 06:14:14,1674.0,17.5,58.34,0.0,21.2
2016-05-18 07:05:21,2016-05-18 07:48:37,2596.0,17.71,58.34,0.0,13.3
2016-05-29 17:11:50,2016-05-29 17:55:55,2645.0,17.34,58.34,0.0,23.5
2016-05-27 12:26:31,2016-05-27 13:20:57,3266.0,16.9,69.99,0.0,12.866666666666667
2016-05-17 07:42:06,2016-05-17 08:25:23,2597.0,17.2,58.34,0.0,15.125
2016-05-21 16:30:43,2016-05-21 17:21:19,3036.0,18.2,52.8,0.0,16.75
2016-06-23 11:32:50,2016-06-23 12:10:16,2246.0,17.67,58.34,0.0,16.2
2016-05-12 09:31:53,2016-05-12 10:07:43,2150.0,16.8,72.89,0.0,20.366666666666667
2016-06-24 13:20:22,2016-06-24 14:26:37,3975.0,17.2,58.34,0.0,27.233333333333334
2016-06-20 04:31:55,2016-06-20 04:59:25,1650.0,17.7,58.34,0.0,18.333333333333332
2016-06-12 16:33:27,2016-06-12 17:12:38,2351.0,17.68,70.01,0.0,18.625
2016-05-16 10:41:11,2016-05-16 11:38:54,3463.0,21.68,68.34,0.0,12.9
2016-05-24 16:01:13,2016-05-24 17:35:14,5641.0,0.0,68.75,0.0,17.966666666666665
2016-05-16 16:12:32,2016-05-16 17:44:11,5499.0,16.9,62.84,0.0,9.575
2016-06-04 11:18:52,2016-06-04 11:57:41,2329.0,17.47,58.34,0.0,17.233333333333334
2016-06-19 14:24:24,2016-06-19 15:13:00,2916.0,0.0,58.34,0.0,26.3
2016-06-15 13:39:48,2016-06-15 15:27:11,6443.0,16.4,58.34,0.0,20.254545454545454
2016-06-20 16:00:46,2016-06-20 17:24:16,5010.0,17.66,62.84,0.0,25.016666666666666
2016-05-02 12:31:30,2016-05-02 13:12:34,2464.0,16.4,69.99,0.0,10.242857142857144
2016-06-19 13:58:24,2016-06-19 14:44:58,2794.0,16.86,70.01,0.0,26.483333333333334
2016-05-12 14:06:03,2016-05-12 15:18:55,4372.0,16.8,88.34,0.0,16.8
2016-06-09 15:34:52,2016-06-09 16:49:18,4466.0,16.29,70.01,0.0,19.142857142857142
2016-06-27 04:09:44,2016-06-27 04:37:55,1691.0,18.8,63.35,0.0,13.333333333333334
2016-06-28 09:47:17,2016-06-28 10:29:09,2512.0,16.4,75.84,0.0,21.85
2016-05-24 18:04:27,2016-05-24 19:10:08,3941.0,15.7,62.84,0.0,17.616666666666667
2016-06-20 18:20:41,2016-06-20 19:28:16,4055.0,17.53,62.84,0.0,20.3
2016-06-19 18:42:40,2016-06-19 19:27:14,2674.0,0.0,58.34,0.0,22.233333333333334
2016-06-28 13:02:34,2016-06-28 13:43:27,2453.0,17.02,75.84,0.0,22.766666666666666
2016-05-19 18:29:37,2016-05-19 19:18:23,2926.0,16.25,78.55,0.0,15.466666666666667
2016-06-08 20:07:09,2016-06-08 20:45:52,2323.0,17.6,69.99,0.0,17.233333333333334
2016-05-26 08:02:04,2016-05-26 09:07:05,3901.0,0.0,58.34,0.0,21.033333333333335
2016-06-26 05:03:50,2016-06-26 05:34:35,1845.0,17.9,69.99,0.0,13.5
2016-05-21 15:41:46,2016-05-21 16:23:28,2502.0,16.74,66.34,0.0,16.85
2016-06-24 17:14:56,2016-06-24 18:23:11,4095.0,17.7,75.39,0.0,20.733333333333334
2016-06-23 13:29:12,2016-06-23 14:21:29,3137.0,17.4,70.01,0.0,26.3
2016-05-11 18:04:23,2016-05-11 19:07:04,3761.0,20.6,75.39,0.0,12.6
2016-06-29 06:01:34,2016-06-29 06:37:23,2149.0,17.94,63.34,0.0,9.285714285714286
2016-06-26 18:08:52,2016-06-26 19:19:25,4233.0,19.9,58.34,0.0,19.9
2016-06-28 15:27:40,2016-06-28 16:45:28,4668.0,0.0,69.99,0.0,23.92
2016-05-12 06:21:27,2016-05-12 06:57:11,2144.0,17.3,58.34,0.0,14.633333333333333
2016-06-16 20:24:00,2016-06-16 20:59:20,2120.0,17.53,70.01,0.0,14.8
2016-05-14 07:28:58,2016-05-14 07:58:46,1788.0,17.4,72.89,0.0,11.866666666666667
2016-06-24 17:45:12,2016-06-24 18:53:49,4117.0,17.14,78.55,0.0,20.733333333333334
2016-05-12 07:05:28,2016-05-12 07:56:24,3056.0,17.4,58.34,0.0,17.4
2016-06-25 20:19:34,2016-06-25 20:48:20,1726.0,17.4,58.34,0.0,22.233333333333334
2016-05-31 16:03:15,2016-05-31 17:37:47,5672.0,22.89,62.84,0.0,25.666666666666668
2016-06-03 16:03:52,2016-06-03 17:13:44,4192.0,16.09,75.41,0.0,20.466666666666665
2016-05-08 17:11:12,2016-05-08 18:05:57,3285.0,17.95,58.34,0.0,17.6
2016-05-29 05:12:56,2016-05-29 05:38:05,1509.0,17.11,57.8,0.0,21.1
2016-06-01 04:45:36,2016-06-01 05:15:37,1801.0,17.86,63.36,0.0,10.366666666666667
2016-05-18 15:39:23,2016-05-18 16:41:43,3740.0,18.2,65.84,0.0,13.35
2016-05-12 12:29:24,2016-05-12 13:12:12,2568.0,17.06,58.34,0.0,15.1
2016-05-28 05:53:27,2016-05-28 06:23:29,1802.0,17.2,69.99,0.0,21.2
2016-06-03 04:37:36,2016-06-03 05:03:36,1560.0,18.02,58.34,0.0,17.816666666666666
2016-05-28 18:46:03,2016-05-28 19:25:13,2350.0,20.9,68.34,0.0,22.142857142857142
2016-06-01 13:09:16,2016-06-01 14:04:59,3343.0,17.99,70.01,0.0,26.966666666666665
2016-05-30 10:05:39,2016-05-30 10:39:44,2045.0,17.77,70.01,0.0,22.625
2016-06-28 14:45:17,2016-06-28 16:03:01,4664.0,16.41,58.34,0.0,23.866666666666667
2016-06-30 14:08:00,2016-06-30 16:00:08,6728.0,17.3,68.86,0.0,25.555555555555557
2016-05-18 15:29:00,2016-05-18 16:38:38,4178.0,17.7,63.35,0.0,13.35
2016-06-03 04:47:49,2016-06-03 05:16:38,1729.0,17.51,52.8,0.0,17.816666666666666
2016-06-19 06:55:39,2016-06-19 07:17:33,1314.0,17.06,70.01,0.0,17.683333333333334
2016-05-30 14:37:56,2016-05-30 15:20:10,2534.0,18.3,58.34,0.0,15.2125
2016-05-21 14:29:13,2016-05-21 15:33:39,3866.0,23.3,69.99,0.0,17.033333333333335
2016-06-27 14:16:41,2016-06-27 15:06:03,2962.0,16.9,71.34,0.0,26.742857142857144
2016-06-05 17:48:44,2016-06-05 18:31:44,2580.0,17.4,72.89,12.25,15.154545454545454
2016-06-22 08:25:05,2016-06-22 09:15:56,3051.0,16.95,63.34,0.0,20.916666666666668
2016-06-09 16:57:53,2016-06-09 18:37:49,5996.0,16.88,71.62,0.0,22.18
2016-06-27 07:36:31,2016-06-27 08:21:38,2707.0,17.66,68.34,0.0,22.216666666666665
2016-06-27 12:21:15,2016-06-27 13:08:11,2816.0,17.66,58.34,0.0,27.233333333333334
2016-06-07 17:26:19,2016-06-07 19:00:36,5657.0,19.8,68.75,0.0,16.94
2016-05-27 07:30:19,2016-05-27 08:15:26,2707.0,17.62,64.34,0.0,19.066666666666666
2016-05-31 09:21:37,2016-05-31 10:10:59,2962.0,17.98,69.42,0.0,20.642857142857142
2016-06-20 09:02:58,2016-06-20 09:48:58,2760.0,17.34,67.34,0.0,23.7
2016-06-19 19:13:53,2016-06-19 19:48:13,2060.0,17.82,58.34,0.0,21.5
2016-06-21 12:23:05,2016-06-21 13:16:56,3231.0,17.94,58.34,0.0,24.516666666666666
2016-06-14 07:23:51,2016-06-14 08:07:58,2647.0,17.35,58.34,0.0,17.333333333333332
2016-05-22 16:51:11,2016-05-22 18:04:21,4390.0,23.6,68.34,0.0,14.255555555555556
2016-06-07 14:38:41,2016-06-07 15:23:35,2694.0,16.46,58.34,0.0,23.67142857142857
2016-05-28 15:06:30,2016-05-28 16:00:00,3210.0,17.61,72.92,0.0,24.8
2016-06-03 07:01:06,2016-06-03 07:38:51,2265.0,17.52,70.01,0.29,17.8
2016-06-22 14:26:30,2016-06-22 16:10:02,6212.0,20.5,63.35,0.0,30.0
2016-06-26 17:56:13,2016-06-26 19:37:52,6099.0,20.8,58.34,0.0,19.066666666666666
2016-06-14 18:52:49,2016-06-14 19:55:36,3767.0,18.04,78.55,0.0,20.2
2016-06-17 06:56:09,2016-06-17 07:44:11,2882.0,17.94,71.96,0.0,20.55
2016-05-30 07:46:22,2016-05-30 08:14:53,1711.0,17.9,69.99,1.49,11.7
2016-06-27 20:33:48,2016-06-27 21:14:12,2424.0,18.22,72.92,1.2,22.5
2016-05-17 20:57:04,2016-05-17 21:29:46,1962.0,16.9,65.34,0.0,13.1
2016-05-21 10:27:34,2016-05-21 11:04:26,2212.0,0.0,58.34,0.0,13.9
2016-06-11 12:02:45,2016-06-11 12:40:39,2274.0,17.8,69.99,0.0,16.3
2016-05-31 05:03:24,2016-05-31 05:33:10,1786.0,17.93,67.14,0.0,21.3
2016-06-07 18:14:45,2016-06-07 19:25:11,4226.0,17.33,62.84,0.0,15.65
2016-06-12 11:30:38,2016-06-12 11:58:15,1657.0,16.3,58.34,0.0,18.533333333333335
2016-05-17 08:21:44,2016-05-17 09:02:46,2462.0,16.88,70.01,0.0,11.925
2016-05-07 19:37:10,2016-05-07 20:18:47,2497.0,17.8,70.01,0.0,11.233333333333333
2016-05-11 15:03:26,2016-05-11 16:21:29,4683.0,16.8,69.99,0.0,21.55
2016-05-26 12:46:35,2016-05-26 13:37:28,3053.0,17.64,66.04,0.0,30.566666666666666
2016-05-30 05:47:15,2016-05-30 06:13:31,1576.0,17.03,58.34,24.36,13.329411764705883
2016-06-18 17:16:33,2016-06-18 18:11:21,3288.0,17.2,69.99,0.0,20.85
2016-06-21 08:30:00,2016-06-21 09:04:54,2094.0,17.36,70.01,0.0,25.283333333333335
2016-05-30 13:13:13,2016-05-30 13:48:05,2092.0,17.3,58.34,0.0,25.9
2016-05-25 19:25:20,2016-05-25 20:17:20,3120.0,17.35,78.55,0.0,21.766666666666666
2016-06-28 18:13:02,2016-06-28 19:27:51,4489.0,17.7,62.84,0.0,20.055555555555557
2016-05-18 12:32:10,2016-05-18 13:22:20,3010.0,17.43,58.34,0.0,18.175
2016-05-04 09:06:46,2016-05-04 10:05:02,3496.0,17.3,63.35,0.0,9.371428571428572
2016-05-22 08:56:13,2016-05-22 09:21:41,1528.0,17.75,70.01,0.0,9.916666666666666
2016-05-15 13:56:37,2016-05-15 14:51:20,3283.0,22.1,58.34,0.0,8.883333333333333
2016-05-30 05:30:12,2016-05-30 06:00:30,1818.0,17.33,58.34,24.36,13.329411764705883
2016-06-05 11:51:39,2016-06-05 12:26:56,2117.0,18.27,70.01,20.4,11.2
2016-06-29 06:26:31,2016-06-29 07:02:23,2152.0,16.9,58.34,0.0,11.96923076923077
2016-05-31 09:26:16,2016-05-31 10:03:45,2249.0,16.56,67.09,0.0,20.642857142857142
2016-05-29 15:42:59,2016-05-29 16:25:54,2575.0,17.1,68.34,0.0,20.466666666666665
2016-06-07 14:41:18,2016-06-07 15:54:36,4398.0,17.23,64.34,0.0,23.67142857142857
2016-06-27 18:43:26,2016-06-27 19:43:04,3578.0,16.9,68.84,0.0,23.866666666666667
2016-05-08 15:13:42,2016-05-08 16:02:07,2905.0,17.41,70.01,0.0,18.166666666666668
2016-06-03 17:42:56,2016-06-03 19:08:06,5110.0,22.1,79.34,0.0,18.758333333333333
2016-05-31 11:50:20,2016-05-31 12:25:12,2092.0,17.36,64.94,0.0,26.283333333333335
2016-06-30 16:38:14,2016-06-30 17:55:07,4613.0,16.8,75.39,0.0,22.783333333333335
2016-06-24 09:40:45,2016-06-24 10:35:52,3307.0,17.6,61.8,0.0,25.083333333333332
2016-05-01 14:01:02,2016-05-01 14:56:14,3312.0,17.56,70.01,0.0,7.22
2016-05-22 07:23:46,2016-05-22 07:54:34,1848.0,17.6,63.35,0.0,12.966666666666667
2016-06-03 14:37:34,2016-06-03 15:42:44,3910.0,16.25,70.01,0.0,8.644444444444444
2016-05-05 16:21:51,2016-05-05 17:32:40,4249.0,16.88,62.84,0.0,13.4
2016-06-16 14:44:47,2016-06-16 16:11:36,5209.0,17.2,72.89,0.6,16.666666666666668
2016-06-22 17:37:43,2016-06-22 18:59:55,4932.0,16.38,75.41,0.0,24.166666666666668
2016-06-04 08:55:21,2016-06-04 09:27:54,1953.0,17.5,69.99,0.0,15.055555555555555
2016-06-28 06:22:53,2016-06-28 06:50:48,1675.0,16.8,58.34,0.0,21.68
2016-05-15 15:46:46,2016-05-15 17:05:23,4717.0,17.5,52.8,0.0,8.577777777777778
2016-06-12 14:23:57,2016-06-12 15:13:53,2996.0,16.9,58.34,0.0,27.05
2016-06-11 22:02:28,2016-06-11 22:34:28,1920.0,17.58,58.34,0.0,27.4
2016-05-16 10:17:06,2016-05-16 11:15:04,3478.0,17.6,58.34,0.0,12.9
2016-05-12 08:24:02,2016-05-12 09:10:52,2810.0,16.9,72.92,0.0,15.916666666666666
2016-06-30 15:04:38,2016-06-30 16:21:43,4625.0,17.5,58.34,0.0,23.9
2016-05-22 12:54:24,2016-05-22 13:32:36,2292.0,0.0,58.34,0.0,9.616666666666667
2016-05-19 15:04:51,2016-05-19 16:25:16,4825.0,17.5,52.8,0.0,17.4
2016-06-08 09:57:53,2016-06-08 10:47:28,2975.0,22.7,60.8,0.0,16.3
2016-06-06 13:01:58,2016-06-06 13:45:02,2584.0,17.46,70.01,0.0,27.966666666666665
2016-05-14 01:12:59,2016-05-14 01:53:17,2418.0,17.7,60.0,0.0,11.3
2016-06-26 21:19:56,2016-06-26 21:54:54,2098.0,17.37,58.34,0.0,23.333333333333332
2016-06-06 17:26:09,2016-06-06 18:42:53,4604.0,17.3,57.3,0.0,22.133333333333333
2016-05-11 10:51:04,2016-05-11 11:27:57,2213.0,17.4,75.84,0.0,13.516666666666667
2016-05-20 07:14:29,2016-05-20 08:15:17,3648.0,18.26,70.01,0.0,13.35
2016-05-25 18:06:48,2016-05-25 19:22:08,4520.0,17.21,75.41,0.0,22.5
2016-06-09 13:12:06,2016-06-09 14:10:41,3515.0,22.06,70.01,0.0,21.271428571428572
2016-05-21 10:53:22,2016-05-21 11:22:14,1732.0,17.2,58.34,0.0,13.9
2016-05-24 08:57:55,2016-05-24 09:34:54,2219.0,17.5,64.34,0.6,16.416666666666668
2016-06-05 12:06:11,2016-06-05 13:02:33,3382.0,19.86,70.01,7.65,13.92142857142857
2016-06-18 12:38:54,2016-06-18 13:48:14,4160.0,24.96,67.1,0.0,14.433333333333334
2016-05-27 15:36:06,2016-05-27 16:49:30,4404.0,0.0,58.34,0.0,24.816666666666666
2016-05-13 04:36:54,2016-05-13 05:04:13,1639.0,17.6,69.99,0.0,6.177777777777778
2016-06-16 17:34:34,2016-06-16 19:10:00,5726.0,17.49,75.41,0.0,19.81111111111111
2016-06-12 12:52:33,2016-06-12 13:40:41,2888.0,18.86,72.92,0.0,23.333333333333332
2016-06-26 18:07:10,2016-06-26 18:57:52,3042.0,22.4,69.99,0.0,16.1
2016-05-30 18:22:58,2016-05-30 19:06:42,2624.0,17.7,70.08,0.0,10.722222222222221
2016-06-06 11:51:04,2016-06-06 16:21:28,16224.0,0.0,73.38,0.0,27.694444444444443
2016-05-19 09:53:29,2016-05-19 10:48:35,3306.0,17.7,58.34,0.0,17.6
2016-06-12 13:15:24,2016-06-12 14:09:22,3238.0,17.83,58.34,0.0,27.883333333333333
2016-06-30 17:53:38,2016-06-30 19:23:59,5421.0,17.6,75.84,0.0,23.4
2016-05-31 13:02:44,2016-05-31 13:54:25,3101.0,17.29,58.34,0.0,19.233333333333334
2016-06-30 18:25:25,2016-06-30 19:27:44,3739.0,16.6,69.84,0.0,21.583333333333332
2016-05-16 05:49:13,2016-05-16 06:19:04,1791.0,0.0,58.34,0.0,4.633333333333333
2016-06-23 09:28:05,2016-06-23 10:22:24,3259.0,17.69,68.34,0.0,20.083333333333332
2016-06-18 18:32:20,2016-06-18 19:13:20,2460.0,17.21,58.34,0.0,19.633333333333333
2016-06-28 16:44:44,2016-06-28 18:04:23,4779.0,17.67,57.3,0.0,20.14666666666667
2016-05-17 11:52:36,2016-05-17 12:52:47,3611.0,17.42,52.8,0.0,12.8
2016-05-25 22:07:25,2016-05-25 22:49:10,2505.0,17.59,66.0,0.0,25.366666666666667
2016-05-30 19:59:12,2016-05-30 20:37:11,2279.0,17.92,52.8,0.0,15.366666666666667
2016-05-19 04:56:57,2016-05-19 05:26:22,1765.0,17.4,75.84,0.0,12.766666666666667
2016-06-18 16:15:37,2016-06-18 17:10:25,3288.0,15.48,70.01,0.0,26.3
2016-06-18 06:04:17,2016-06-18 06:34:38,1821.0,17.63,58.34,0.0,18.533333333333335
2016-06-09 13:50:17,2016-06-09 14:43:56,3219.0,15.96,70.01,0.0,21.271428571428572
2016-06-03 07:00:33,2016-06-03 07:46:50,2777.0,17.5,69.99,0.29,17.8
2016-05-27 09:25:37,2016-05-27 10:04:27,2330.0,16.5,69.99,0.0,25.566666666666666
2016-05-12 22:44:02,2016-05-12 23:49:05,3903.0,23.4,58.34,0.0,9.483333333333333
2016-05-12 13:56:11,2016-05-12 15:15:49,4778.0,16.87,72.92,0.0,19.52857142857143
2016-05-30 06:21:35,2016-05-30 06:48:57,1642.0,17.6,58.34,6.67,14.757142857142856
2016-05-20 12:25:44,2016-05-20 13:08:39,2575.0,17.9,58.34,0.0,23.15
2016-05-02 21:56:04,2016-05-02 22:32:04,2160.0,17.36,72.92,0.0,12.95
2016-06-25 18:51:52,2016-06-25 19:30:58,2346.0,17.58,58.34,0.0,23.983333333333334
2016-06-12 09:18:59,2016-06-12 09:48:27,1768.0,17.76,58.34,0.0,18.333333333333332
2016-05-27 13:20:29,2016-05-27 14:37:20,4611.0,17.75,70.01,0.0,22.033333333333335
2016-05-12 14:52:58,2016-05-12 16:27:21,5663.0,16.7,58.34,0.0,19.285714285714285
2016-05-05 06:42:56,2016-05-05 07:25:05,2529.0,17.12,65.34,0.0,6.5125
2016-06-19 10:28:53,2016-06-19 10:54:42,1549.0,16.5,58.34,0.0,25.766666666666666
2016-05-08 20:37:32,2016-05-08 21:15:18,2266.0,17.2,58.34,0.0,7.316666666666666
2016-06-08 11:10:11,2016-06-08 11:52:58,2567.0,17.12,58.34,0.0,12.566666666666666
2016-05-18 07:37:09,2016-05-18 08:14:05,2216.0,17.4,58.34,0.0,10.25
2016-05-23 08:50:10,2016-05-23 09:48:40,3510.0,18.7,60.8,0.0,15.283333333333333
2016-05-26 15:33:37,2016-05-26 17:04:25,5448.0,16.19,67.34,0.0,22.72222222222222
2016-05-26 14:31:54,2016-05-26 15:51:24,4770.0,17.26,72.92,0.0,29.916666666666668
2016-05-22 14:13:47,2016-05-22 14:53:11,2364.0,16.8,70.01,0.0,20.6
2016-06-06 01:53:24,2016-06-06 02:25:55,1951.0,17.48,52.8,0.0,7.0875
2016-05-20 17:08:14,2016-05-20 18:12:52,3878.0,17.18,75.41,0.0,13.45
2016-06-14 04:32:35,2016-06-14 04:58:45,1570.0,17.5,63.34,0.0,15.933333333333334
